date,clamt,rhum,wdsp,wddir,indm,ind,indt,indwd,sun,clht,temp,msl,indw,vis,vappr,ww,result,w,wetb,dewpt
21-nov-2010 08:00,1,98,9,340,2,3,0,2,0.1,999,2.7,1016.8,0,20000,7.3,2,0.0,11,2.6,2.4
21-nov-2010 09:00,1,97,12,10,2,3,0,2,0.4,999,3.5,1017.1,0,22000,7.6,2,0.0,11,3.3,3.0
21-nov-2010 10:00,4,92,11,360,2,3,0,2,0.5,250,5.0,1017.1,0,24000,8.0,2,0.1,11,4.5,3.7
21-nov-2010 11:00,6,86,13,350,2,0,0,2,0.3,32,5.4,1017.2,0,28000,7.7,2,0.0,11,4.5,3.3
21-nov-2010 12:00,6,88,12,350,2,0,0,2,0.4,44,5.7,1016.9,0,30000,8.0,2,0.0,11,4.9,3.7
21-nov-2010 13:00,4,80,11,360,2,0,0,2,1.0,250,6.3,1016.5,0,30000,7.7,2,0.0,11,5.0,3.2
21-nov-2010 14:00,1,83,13,360,2,0,0,2,1.0,999,5.2,1016.3,0,35000,7.3,2,0.0,11,4.1,2.4
21-nov-2010 15:00,5,79,15,20,2,0,0,2,1.0,48,5.8,1016.4,0,40000,7.2,2,0.0,11,4.4,2.3
21-nov-2010 16:00,5,81,13,20,2,0,0,2,0.5,30,5.2,1016.5,0,40000,7.2,2,0.0,11,4.0,2.2
21-nov-2010 17:00,6,84,11,360,2,0,0,2,0.0,17,4.9,1016.8,0,40000,7.3,2,0.0,11,3.9,2.4
21-nov-2010 18:00,7,85,7,350,2,0,0,2,0.0,16,4.3,1016.8,0,30000,7.1,2,0.0,11,3.4,2.1
21-nov-2010 19:00,3,87,9,360,2,0,0,2,0.0,999,4.0,1016.8,0,30000,7.0,2,0.0,11,3.2,2.0
21-nov-2010 20:00,6,84,12,350,2,0,0,2,0.0,42,3.2,1017.0,0,30000,6.5,2,0.0,11,2.3,0.9
21-nov-2010 21:00,2,84,12,350,2,0,0,2,0.0,999,2.6,1017.1,0,30000,6.2,2,0.0,11,1.7,0.2
21-nov-2010 22:00,1,86,11,330,2,0,0,2,0.0,999,2.2,1016.8,0,30000,6.1,2,0.0,11,1.4,0.0
21-nov-2010 23:00,1,96,12,330,2,3,0,2,0.0,999,1.2,1016.7,0,25000,6.4,2,0.0,11,1.0,0.7
22-nov-2010 00:00,1,98,11,330,2,3,0,2,0.0,999,0.9,1016.3,0,22000,6.4,2,0.0,11,0.8,0.5
22-nov-2010 01:00,1,98,10,320,2,3,0,2,0.0,999,0.5,1016.1,0,25000,6.2,2,0.0,11,0.4,0.1
22-nov-2010 02:00,1,98,10,320,2,3,0,2,0.0,999,0.6,1015.8,0,25000,6.3,2,0.0,11,0.5,0.3
22-nov-2010 03:00,1,98,12,330,2,3,0,2,0.0,999,0.7,1015.5,0,25000,6.3,2,0.0,11,0.6,0.4
22-nov-2010 04:00,1,98,12,340,2,3,0,2,0.0,999,0.4,1015.2,0,25000,6.2,2,0.0,11,0.3,0.1
22-nov-2010 05:00,1,98,14,330,2,3,0,2,0.0,999,0.4,1015.1,0,25000,6.2,2,0.0,11,0.3,0.2
22-nov-2010 06:00,1,98,14,330,2,3,0,2,0.0,999,0.5,1014.9,0,25000,6.2,2,0.0,11,0.4,0.2
22-nov-2010 07:00,1,96,13,340,2,3,0,2,0.0,999,0.4,1014.7,0,30000,6.0,2,0.0,11,0.2,-0.1
22-nov-2010 08:00,1,98,14,340,2,3,0,2,0.0,999,0.3,1014.8,0,30000,6.1,2,0.0,11,0.2,-0.1
22-nov-2010 09:00,1,94,11,340,2,3,0,2,0.7,999,0.8,1014.7,0,50000,6.1,2,0.0,11,0.5,0.0
22-nov-2010 10:00,1,91,12,330,2,0,0,2,1.0,999,1.7,1014.6,0,50000,6.3,2,0.0,11,1.2,0.4
22-nov-2010 11:00,1,88,14,340,2,0,0,2,1.0,999,2.7,1014.4,0,50000,6.5,2,0.0,11,2.0,0.8
22-nov-2010 12:00,3,85,13,330,2,0,0,2,1.0,999,3.9,1014.4,0,50000,6.9,2,0.0,11,3.0,1.5
22-nov-2010 13:00,7,85,12,340,2,0,0,2,0.8,12,4.3,1013.9,0,40000,7.1,2,0.0,11,3.4,2.1
22-nov-2010 14:00,5,84,13,350,2,0,0,2,0.8,19,4.9,1013.8,0,40000,7.3,2,0.0,11,3.9,2.4
22-nov-2010 15:00,7,87,8,350,2,0,0,2,0.2,12,4.3,1013.9,0,35000,7.2,2,0.0,11,3.5,2.3
22-nov-2010 16:00,7,88,8,350,2,0,0,2,0.0,11,4.3,1014.3,0,25000,7.3,2,0.0,11,3.6,2.5
22-nov-2010 17:00,6,90,8,350,2,0,0,2,0.0,38,4.0,1014.4,0,25000,7.3,2,0.0,11,3.4,2.6
22-nov-2010 18:00,3,93,11,360,2,3,0,2,0.0,999,3.3,1014.8,0,25000,7.2,2,0.0,11,2.9,2.2
22-nov-2010 19:00,2,96,10,360,2,3,0,2,0.0,999,2.6,1015.3,0,25000,7.1,2,0.0,11,2.4,2.1
22-nov-2010 20:00,1,96,10,350,2,3,0,2,0.0,999,2.9,1015.2,0,25000,7.3,2,0.0,11,2.7,2.5
22-nov-2010 21:00,1,98,9,350,2,3,0,2,0.0,999,2.8,1015.7,0,20000,7.3,2,0.0,11,2.7,2.5
22-nov-2010 22:00,1,95,9,350,2,3,0,2,0.0,999,2.7,1015.8,0,8000,7.0,10,0.0,0,2.4,2.0
22-nov-2010 23:00,1,98,9,320,2,3,0,2,0.0,999,2.1,1016.1,0,3000,7.0,10,0.0,0,2.0,1.8
23-nov-2010 00:00,2,100,10,320,2,3,0,2,0.0,999,1.4,1016.3,0,1400,6.8,10,0.0,0,1.4,1.3
23-nov-2010 01:00,3,100,10,330,2,3,0,2,0.0,999,1.1,1016.2,0,200,6.6,46,0.0,40,1.1,1.1
23-nov-2010 02:00,3,100,10,330,2,3,0,2,0.0,999,1.4,1016.3,0,300,6.8,42,0.0,40,1.4,1.4
23-nov-2010 03:00,3,100,10,320,2,3,0,2,0.0,999,1.7,1016.5,0,200,6.9,46,0.0,40,1.7,1.7
23-nov-2010 04:00,4,100,11,320,2,3,0,2,0.0,999,1.7,1016.5,0,200,6.9,44,0.0,40,1.7,1.7
23-nov-2010 05:00,5,100,12,330,2,3,0,2,0.0,1,1.8,1016.7,0,300,7.0,42,0.0,41,1.8,1.8
23-nov-2010 06:00,8,100,13,330,2,3,0,2,0.0,2,2.3,1016.7,0,400,7.2,42,0.0,41,2.3,2.3
23-nov-2010 07:00,8,100,14,340,2,3,0,2,0.0,2,2.5,1017.1,0,600,7.3,42,0.0,42,2.5,2.5
23-nov-2010 08:00,7,100,12,340,2,3,0,2,0.0,2,2.5,1017.2,0,1800,7.3,28,0.0,42,2.5,2.5
23-nov-2010 09:00,6,100,7,310,2,0,0,2,0.2,70,2.7,1017.3,0,2000,7.4,10,0.0,42,2.7,2.7
23-nov-2010 10:00,7,100,8,310,2,0,0,2,0.7,70,2.9,1017.6,0,2200,7.5,10,0.0,22,2.9,2.9
23-nov-2010 11:00,6,100,10,320,2,0,0,2,0.0,70,3.3,1017.8,0,3500,7.7,10,0.0,22,3.3,3.3
23-nov-2010 12:00,7,100,10,320,2,0,0,2,0.7,2,3.8,1017.6,0,8000,8.0,10,0.0,42,3.8,3.8
23-nov-2010 13:00,6,97,11,330,2,0,0,2,0.8,80,4.1,1017.6,0,8000,7.9,10,0.0,22,3.9,3.6
23-nov-2010 14:00,7,98,11,340,2,0,0,2,0.0,3,4.0,1017.6,0,6000,8.0,10,0.0,22,3.9,3.7
23-nov-2010 15:00,8,100,10,320,2,3,0,2,0.0,2,4.0,1017.6,0,700,8.1,46,0.0,42,4.0,4.0
23-nov-2010 16:00,8,100,10,310,2,3,0,2,0.0,2,2.9,1017.7,0,300,7.5,47,0.0,44,2.9,2.9
23-nov-2010 17:00,8,100,11,330,2,3,0,2,0.0,2,3.0,1017.7,0,400,7.6,43,0.0,44,3.0,3.0
23-nov-2010 18:00,8,100,9,320,2,3,0,2,0.0,1,2.6,1017.9,0,200,7.4,47,0.0,42,2.6,2.6
23-nov-2010 19:00,8,100,8,320,2,3,0,2,0.0,2,2.1,1018.2,0,200,7.1,45,0.0,44,2.1,2.1
23-nov-2010 20:00,8,100,10,330,2,3,0,2,0.0,2,2.0,1018.3,0,700,7.1,43,0.0,44,2.0,2.0
23-nov-2010 21:00,8,100,8,320,2,3,0,2,0.0,2,2.4,1018.0,0,1200,7.3,28,0.0,42,2.4,2.4
23-nov-2010 22:00,7,100,8,320,2,0,0,2,0.0,2,2.5,1017.8,0,5000,7.3,10,0.0,22,2.5,2.5
23-nov-2010 23:00,7,100,9,320,2,0,0,2,0.0,3,2.5,1017.7,0,7000,7.3,10,0.0,22,2.5,2.5
24-nov-2010 00:00,7,100,7,300,2,0,0,2,0.0,2,2.0,1017.8,0,2500,7.1,10,0.0,42,2.0,2.0
24-nov-2010 01:00,8,100,8,300,2,3,0,2,0.0,1,1.3,1017.3,0,300,6.7,47,0.0,42,1.3,1.3
24-nov-2010 02:00,6,100,7,300,2,3,0,2,0.0,220,1.0,1017.0,0,2000,6.6,28,0.0,42,1.0,1.0
24-nov-2010 03:00,7,100,6,300,2,3,0,2,0.0,100,1.6,1016.7,0,16000,6.9,28,0.0,42,1.6,1.6
24-nov-2010 04:00,7,100,7,300,2,0,0,2,0.0,100,2.5,1016.2,0,16000,7.3,2,0.0,11,2.5,2.5
24-nov-2010 05:00,7,98,6,300,2,0,0,2,0.0,100,2.9,1016.0,0,20000,7.4,2,0.0,11,2.8,2.6
24-nov-2010 06:00,7,93,7,280,2,0,0,2,0.0,100,3.4,1015.6,0,20000,7.3,2,0.0,42,3.0,2.5
24-nov-2010 07:00,7,93,7,280,2,0,0,2,0.0,100,3.2,1015.3,0,20000,7.1,2,0.0,11,2.8,2.2
24-nov-2010 08:00,7,96,7,290,2,2,0,2,0.0,60,2.7,1015.6,0,20000,7.2,60,0.0,62,2.5,2.2
24-nov-2010 09:00,7,97,7,300,2,2,0,2,0.0,23,3.4,1015.4,0,30000,7.5,60,0.0,62,3.2,3.0
24-nov-2010 10:00,7,97,7,300,2,2,0,2,0.0,70,3.8,1015.1,0,40000,7.7,21,0.0,62,3.6,3.3
24-nov-2010 11:00,6,97,8,300,2,0,0,2,0.1,80,3.7,1015.2,0,40000,7.7,2,0.0,11,3.5,3.2
24-nov-2010 12:00,7,97,7,310,2,0,0,2,0.1,100,4.4,1014.9,0,40000,8.1,3,0.0,62,4.2,4.0
24-nov-2010 13:00,7,95,7,320,2,0,0,2,0.0,110,5.1,1014.6,0,40000,8.4,2,0.0,11,4.8,4.4
24-nov-2010 14:00,7,94,9,340,2,0,0,2,0.1,90,5.4,1014.4,0,40000,8.4,2,0.0,11,5.0,4.4
24-nov-2010 15:00,7,89,8,350,2,0,0,2,0.0,90,5.4,1014.1,0,40000,8.0,2,0.0,11,4.7,3.8
24-nov-2010 16:00,5,87,10,350,2,0,0,2,0.0,200,4.4,1014.5,0,45000,7.3,2,0.0,11,3.6,2.4
24-nov-2010 17:00,7,90,10,340,2,0,0,2,0.0,110,3.6,1015.0,0,40000,7.1,2,0.0,11,3.0,2.2
24-nov-2010 18:00,3,96,8,320,2,3,0,2,0.0,999,2.8,1015.4,0,40000,7.2,2,0.0,11,2.6,2.2
24-nov-2010 19:00,5,98,11,330,2,3,0,2,0.0,17,2.5,1015.7,0,30000,7.2,2,0.0,11,2.4,2.3
24-nov-2010 20:00,6,100,9,330,2,3,0,2,0.0,3,1.8,1015.9,0,30000,7.0,2,0.0,11,1.8,1.8
24-nov-2010 21:00,2,100,10,340,2,3,0,2,0.0,999,1.7,1015.8,0,20000,6.9,2,0.0,11,1.7,1.7
24-nov-2010 22:00,3,100,12,340,2,3,0,2,0.0,999,2.0,1016.2,0,20000,7.1,2,0.0,11,2.0,1.9
24-nov-2010 23:00,2,98,12,320,2,3,0,2,0.0,999,1.7,1016.1,0,30000,6.8,2,0.0,11,1.6,1.4
25-nov-2010 00:00,3,96,10,320,2,3,0,2,0.0,999,1.4,1016.4,0,30000,6.5,2,0.0,11,1.2,0.8
25-nov-2010 01:00,2,96,7,310,2,3,0,2,0.0,999,0.9,1016.5,0,30000,6.3,2,0.0,11,0.7,0.3
25-nov-2010 02:00,2,98,10,330,2,3,0,2,0.0,999,0.6,1016.4,0,30000,6.3,2,0.0,11,0.5,0.3
25-nov-2010 03:00,1,98,14,320,2,3,0,2,0.0,999,0.4,1016.7,0,30000,6.2,2,0.0,11,0.3,0.1
25-nov-2010 04:00,1,98,16,330,2,3,0,2,0.0,999,0.4,1017.0,0,30000,6.2,2,0.0,11,0.3,0.0
25-nov-2010 05:00,7,98,12,320,2,3,0,2,0.0,6,0.4,1017.6,0,30000,6.2,2,0.0,11,0.3,0.2
25-nov-2010 06:00,2,100,6,320,2,3,0,2,0.0,999,0.0,1017.7,0,30000,6.1,2,0.0,11,0.0,-0.1
25-nov-2010 07:00,1,96,7,330,2,3,0,2,0.0,999,0.2,1018.0,0,30000,5.9,2,0.0,11,0.0,-0.3
25-nov-2010 08:00,1,96,11,320,2,3,0,2,0.0,999,0.5,1018.4,0,40000,6.1,2,0.0,11,0.3,-0.1
25-nov-2010 09:00,1,94,11,320,2,3,0,2,1.0,999,0.5,1018.8,0,40000,6.0,2,0.0,11,0.2,-0.2
25-nov-2010 10:00,1,94,14,330,2,3,0,2,1.0,999,1.2,1019.2,0,50000,6.3,2,0.0,11,0.9,0.3
25-nov-2010 11:00,1,89,12,350,2,0,0,2,1.0,999,2.1,1019.4,0,50000,6.3,2,0.0,11,1.5,0.5
25-nov-2010 12:00,3,86,13,350,2,0,0,2,1.0,999,3.0,1019.3,0,50000,6.5,2,0.0,11,2.2,0.8
25-nov-2010 13:00,1,75,12,350,2,0,0,2,1.0,999,3.9,1019.2,0,50000,6.1,2,0.0,11,2.4,0.0
25-nov-2010 14:00,2,71,14,340,2,0,0,2,1.0,999,4.5,1019.0,0,60000,6.0,2,0.0,11,2.7,-0.2
25-nov-2010 15:00,1,68,13,330,2,0,0,2,1.0,999,4.5,1018.8,0,60000,5.7,2,0.0,11,2.5,-0.9
25-nov-2010 16:00,1,75,12,320,2,0,0,2,0.9,999,4.0,1019.0,0,50000,6.1,2,0.0,11,2.5,0.0
25-nov-2010 17:00,3,79,11,320,2,0,0,2,0.0,999,3.3,1019.1,0,50000,6.1,2,0.0,11,2.1,0.2
25-nov-2010 18:00,3,81,9,310,2,0,0,2,0.0,999,3.1,1019.3,0,40000,6.2,2,0.0,11,2.0,0.1
25-nov-2010 19:00,1,84,8,300,2,0,0,2,0.0,999,2.5,1019.3,0,40000,6.1,2,0.0,11,1.6,0.2
25-nov-2010 20:00,5,84,7,280,2,0,0,2,0.0,120,2.6,1018.4,0,40000,6.2,2,0.0,11,1.7,0.2
25-nov-2010 21:00,7,86,6,270,2,0,0,2,0.0,50,2.7,1018.0,0,40000,6.4,2,0.0,11,1.9,0.5
25-nov-2010 22:00,6,90,7,280,2,2,0,2,0.0,60,3.1,1017.2,0,25000,6.8,25,0.0,82,2.5,1.5
25-nov-2010 23:00,8,95,9,280,2,0,0,2,0.0,26,3.6,1016.6,0,22000,7.5,60,0.1,86,3.3,2.9
26-nov-2010 00:00,8,97,11,280,2,0,0,2,0.0,14,3.9,1015.9,0,18000,7.8,58,0.2,86,3.7,3.3
26-nov-2010 01:00,8,97,10,290,2,0,0,2,0.0,15,4.4,1015.1,0,12000,8.1,58,0.2,65,4.2,3.9
26-nov-2010 02:00,8,97,10,300,2,0,0,2,0.0,80,4.2,1014.6,0,15000,8.0,25,0.5,86,4.0,3.6
26-nov-2010 03:00,7,95,9,300,2,2,0,2,0.0,100,4.1,1014.2,0,20000,7.8,25,0.0,65,3.8,3.3
26-nov-2010 04:00,7,95,9,300,2,2,0,2,0.0,44,3.9,1013.8,0,25000,7.7,25,0.0,82,3.6,3.2
26-nov-2010 05:00,5,95,7,310,2,3,0,2,0.0,42,3.5,1013.8,0,20000,7.4,2,0.0,11,3.2,2.7
26-nov-2010 06:00,1,95,10,320,2,3,0,2,0.0,999,2.9,1013.9,0,25000,7.1,1,0.0,86,2.6,2.2
26-nov-2010 07:00,4,96,9,350,2,3,0,2,0.0,28,2.7,1013.7,0,25000,7.2,2,0.0,11,2.5,2.3
26-nov-2010 08:00,7,96,8,350,2,3,0,2,0.1,7,2.8,1014.1,0,25000,7.2,2,0.1,11,2.6,2.4
26-nov-2010 09:00,7,96,9,350,2,3,0,2,0.8,7,2.7,1014.2,0,30000,7.2,2,0.0,11,2.5,2.2
26-nov-2010 10:00,7,95,10,350,2,0,0,2,0.2,7,3.1,1014.2,0,30000,7.2,2,0.0,11,2.8,2.3
26-nov-2010 11:00,7,91,9,340,2,0,0,2,0.6,11,3.2,1014.4,0,40000,7.0,2,0.0,11,2.7,2.0
26-nov-2010 12:00,3,82,12,340,2,0,0,2,1.0,999,3.9,1013.5,0,50000,6.6,2,0.0,11,2.8,1.1
26-nov-2010 13:00,5,74,12,350,2,0,0,2,1.0,250,4.4,1012.7,0,50000,6.2,2,0.0,11,2.8,0.3
26-nov-2010 14:00,3,69,15,350,2,0,0,2,1.0,999,4.3,1012.2,0,50000,5.7,2,0.0,11,2.4,-0.8
26-nov-2010 15:00,3,72,15,340,2,0,0,2,1.0,999,4.1,1011.9,0,50000,5.9,2,0.0,11,2.4,-0.5
26-nov-2010 16:00,2,75,13,340,2,0,0,2,0.7,999,3.6,1011.6,0,50000,5.9,2,0.0,11,2.1,-0.5
26-nov-2010 17:00,1,81,11,320,2,0,0,2,0.0,999,2.7,1010.9,0,50000,6.0,2,0.0,11,1.6,-0.4
26-nov-2010 18:00,1,87,10,310,2,0,0,2,0.0,999,1.5,1011.0,0,50000,5.9,2,0.0,11,0.8,-0.4
26-nov-2010 19:00,1,90,9,310,2,3,0,2,0.0,999,1.0,1010.9,0,50000,5.9,2,0.0,11,0.5,-0.3
26-nov-2010 20:00,1,90,9,300,2,3,0,2,0.0,999,0.8,1010.1,0,50000,5.8,2,0.0,11,0.3,-0.7
26-nov-2010 21:00,1,92,8,300,2,3,0,2,0.0,999,0.5,1009.7,0,50000,5.8,2,0.0,11,0.1,-0.7
26-nov-2010 22:00,1,96,8,300,2,3,1,2,0.0,999,-0.1,1009.1,1,45000,5.8,2,0.0,11,-0.3,-0.7
26-nov-2010 23:00,5,96,8,310,2,3,0,2,0.0,15,0.2,1008.8,0,40000,5.9,2,0.0,11,0.0,-0.3
27-nov-2010 00:00,3,96,11,300,2,3,0,2,0.0,999,0.2,1008.5,0,40000,5.9,2,0.0,11,0.0,-0.4
27-nov-2010 01:00,4,96,8,320,2,3,1,2,0.0,15,-0.4,1007.9,1,35000,5.7,2,0.0,11,-0.6,-0.9
27-nov-2010 02:00,3,98,11,330,2,3,1,2,0.0,999,-0.5,1007.3,1,35000,5.8,2,0.0,11,-0.6,-0.9
27-nov-2010 03:00,7,98,9,350,2,3,1,2,0.0,6,-0.2,1007.5,1,25000,5.9,2,0.0,11,-0.3,-0.4
27-nov-2010 04:00,6,96,9,330,2,3,1,2,0.0,8,-0.1,1007.6,1,25000,5.8,2,0.0,11,-0.3,-0.8
27-nov-2010 05:00,6,96,7,360,2,3,1,2,0.0,10,-0.8,1007.9,1,25000,5.5,2,0.0,11,-1.0,-1.3
27-nov-2010 06:00,2,94,10,350,2,3,1,2,0.0,999,-1.1,1007.7,1,30000,5.3,2,0.0,11,-1.4,-2.0
27-nov-2010 07:00,1,94,11,350,2,3,1,2,0.0,999,-1.1,1008.5,1,30000,5.3,2,0.0,11,-1.4,-1.9
27-nov-2010 08:00,5,96,12,340,2,3,1,2,0.0,9,-1.0,1008.9,1,30000,5.4,2,0.0,11,-1.2,-1.7
27-nov-2010 09:00,5,94,11,350,2,3,1,2,0.3,10,-0.6,1009.5,1,30000,5.5,2,0.0,11,-0.9,-1.6
27-nov-2010 10:00,6,92,13,360,2,0,1,2,0.0,130,-0.1,1009.9,1,30000,5.6,2,0.0,11,-0.5,-1.4
27-nov-2010 11:00,7,87,15,360,2,0,0,2,0.8,70,1.3,1010.2,0,30000,5.8,2,0.0,11,0.6,-0.6
27-nov-2010 12:00,7,87,17,10,2,0,0,2,0.6,11,1.2,1010.2,0,30000,5.8,2,0.0,11,0.5,-0.8
27-nov-2010 13:00,6,76,19,20,2,0,0,2,0.5,15,1.7,1010.3,0,40000,5.2,2,0.0,11,0.4,-2.0
27-nov-2010 14:00,6,68,21,30,2,0,0,2,0.0,120,1.1,1010.8,1,50000,4.5,2,0.0,11,-0.6,-4.0
27-nov-2010 15:00,5,69,14,360,2,0,0,2,0.2,190,0.9,1010.9,1,50000,4.5,2,0.0,11,-0.7,-4.0
27-nov-2010 16:00,2,71,13,350,2,0,0,2,0.9,999,0.6,1011.0,1,60000,4.5,2,0.0,11,-0.9,-4.2
27-nov-2010 17:00,1,74,10,350,2,0,0,2,0.0,999,0.0,1011.4,1,60000,4.5,2,0.0,11,-1.3,-4.1
27-nov-2010 18:00,1,69,8,350,2,0,1,2,0.0,999,-0.4,1011.3,1,50000,4.1,2,0.0,11,-1.9,-5.3
27-nov-2010 19:00,1,77,10,340,2,0,1,2,0.0,999,-1.0,1010.8,1,50000,4.4,2,0.0,11,-2.1,-4.4
27-nov-2010 20:00,1,82,8,320,2,3,1,2,0.0,999,-1.7,1010.4,1,50000,4.4,2,0.0,11,-2.5,-4.3
27-nov-2010 21:00,1,83,5,300,2,3,1,2,0.0,999,-1.5,1010.1,1,40000,4.5,2,0.0,11,-2.3,-4.0
27-nov-2010 22:00,1,85,5,310,2,3,1,2,0.0,999,-1.5,1009.5,1,40000,4.6,2,0.0,11,-2.2,-3.6
27-nov-2010 23:00,3,85,5,300,2,3,1,2,0.0,999,-1.7,1009.1,1,40000,4.6,2,0.0,11,-2.4,-3.9
28-nov-2010 00:00,6,85,6,300,2,3,1,2,0.0,40,-1.1,1008.6,1,40000,4.8,2,0.0,11,-1.8,-3.4
28-nov-2010 01:00,5,85,4,310,2,3,1,2,0.0,45,-1.2,1008.0,1,40000,4.8,2,0.0,11,-1.9,-3.4
28-nov-2010 02:00,5,87,5,300,2,3,1,2,0.0,45,-1.5,1007.4,1,40000,4.8,2,0.0,11,-2.1,-3.3
28-nov-2010 03:00,6,94,7,300,2,3,1,2,0.0,40,-1.3,1007.4,1,30000,5.2,2,0.0,11,-1.6,-2.2
28-nov-2010 04:00,5,98,7,320,2,3,1,2,0.0,40,-1.4,1006.7,1,30000,5.4,2,0.0,11,-1.5,-1.7
28-nov-2010 05:00,5,100,10,330,2,3,1,2,0.0,10,-1.5,1006.6,1,30000,5.5,2,0.0,11,-1.5,-1.5
28-nov-2010 06:00,3,98,7,350,2,3,1,2,0.0,999,-1.7,1006.2,1,40000,5.3,2,0.0,11,-1.8,-2.0
28-nov-2010 07:00,6,94,9,350,2,3,1,2,0.0,17,-1.3,1006.2,1,40000,5.2,2,0.0,11,-1.6,-2.3
28-nov-2010 08:00,3,93,7,350,2,3,1,2,0.0,999,-1.8,1006.3,1,30000,5.0,2,0.0,11,-2.1,-2.6
28-nov-2010 09:00,2,93,6,340,2,3,1,2,0.7,999,-2.1,1006.9,1,30000,4.9,2,0.0,11,-2.4,-3.0
28-nov-2010 10:00,3,89,7,350,2,0,1,2,1.0,999,-1.5,1007.1,1,30000,4.9,2,0.0,11,-2.0,-2.9
28-nov-2010 11:00,2,85,8,350,2,0,1,2,1.0,999,-0.8,1007.0,1,30000,4.9,2,0.0,11,-1.5,-3.0
28-nov-2010 12:00,1,78,10,350,2,0,1,2,1.0,999,-0.1,1006.7,1,30000,4.7,2,0.0,11,-1.2,-3.6
28-nov-2010 13:00,1,72,11,360,2,0,0,2,1.0,999,0.3,1006.6,1,30000,4.5,2,0.0,11,-1.1,-4.2
28-nov-2010 14:00,1,68,10,360,2,0,0,2,1.0,999,0.0,1006.6,1,30000,4.2,2,0.0,11,-1.6,-5.2
28-nov-2010 15:00,1,66,12,10,2,0,0,2,1.0,999,0.2,1006.5,1,30000,4.1,2,0.0,11,-1.5,-5.2
28-nov-2010 16:00,1,73,10,20,2,0,1,2,0.7,999,-1.0,1006.8,1,40000,4.1,2,0.0,11,-2.3,-5.2
28-nov-2010 17:00,2,78,9,20,2,3,1,2,0.0,999,-1.9,1007.2,1,40000,4.1,2,0.0,11,-2.9,-5.1
28-nov-2010 18:00,2,84,8,10,2,3,1,2,0.0,999,-2.6,1007.7,1,40000,4.2,2,0.0,11,-3.3,-5.1
28-nov-2010 19:00,2,83,9,360,2,3,1,2,0.0,999,-3.0,1008.0,1,30000,4.1,2,0.0,11,-3.7,-5.3
28-nov-2010 20:00,3,81,9,350,2,3,1,2,0.0,999,-3.0,1008.2,1,30000,4.0,2,0.0,11,-3.8,-5.7
28-nov-2010 21:00,4,81,10,360,2,3,1,2,0.0,120,-3.1,1008.5,1,30000,3.9,2,0.0,11,-3.9,-5.8
28-nov-2010 22:00,3,81,11,360,2,3,1,2,0.0,999,-3.0,1008.7,1,30000,4.0,2,0.0,11,-3.8,-5.8
28-nov-2010 23:00,6,84,11,360,2,3,1,2,0.0,100,-2.9,1009.2,1,30000,4.1,2,0.0,11,-3.6,-5.1
29-nov-2010 00:00,7,88,9,360,2,2,1,2,0.0,20,-2.7,1009.2,1,20000,4.4,85,0.0,81,-3.2,-4.4
29-nov-2010 01:00,7,82,11,350,2,2,1,2,0.0,50,-2.3,1009.2,1,30000,4.2,26,0.0,82,-3.1,-4.8
29-nov-2010 02:00,6,80,13,30,2,3,1,2,0.0,90,-1.9,1009.3,1,30000,4.3,2,0.0,11,-2.8,-4.9
29-nov-2010 03:00,3,78,14,40,2,3,1,2,0.0,999,-1.4,1009.4,1,30000,4.3,1,0.0,81,-2.4,-4.7
29-nov-2010 04:00,4,81,12,40,2,3,1,2,0.0,999,-1.2,1009.8,1,30000,4.5,2,0.0,11,-2.1,-4.2
29-nov-2010 05:00,2,82,12,30,2,3,1,2,0.0,999,-1.8,1010.4,1,30000,4.4,2,0.0,11,-2.6,-4.5
29-nov-2010 06:00,1,82,12,30,2,3,1,2,0.0,999,-2.3,1011.0,1,30000,4.2,1,0.0,81,-3.1,-4.8
29-nov-2010 07:00,1,82,12,30,2,3,1,2,0.0,999,-2.2,1011.4,1,30000,4.3,2,0.0,11,-3.0,-4.9
29-nov-2010 08:00,7,80,13,30,2,3,1,2,0.0,180,-2.1,1012.3,1,30000,4.2,2,0.0,11,-3.0,-5.2
29-nov-2010 09:00,6,74,13,30,2,3,1,2,0.0,130,-1.5,1012.5,1,25000,4.1,2,0.0,11,-2.7,-5.5
29-nov-2010 10:00,7,71,12,30,2,0,1,2,0.0,120,-0.8,1013.0,1,30000,4.1,2,0.0,11,-2.2,-5.3
29-nov-2010 11:00,7,70,12,30,2,0,0,2,0.0,120,0.1,1013.4,1,30000,4.3,2,0.0,11,-1.4,-4.5
29-nov-2010 12:00,6,72,12,30,2,0,0,2,0.0,120,0.1,1013.5,1,30000,4.4,2,0.0,11,-1.3,-4.3
29-nov-2010 13:00,6,73,12,30,2,0,0,2,0.1,250,0.9,1013.4,1,40000,4.8,2,0.0,11,-0.5,-3.5
29-nov-2010 14:00,5,71,13,40,2,0,0,2,0.4,250,1.7,1013.1,0,30000,4.9,2,0.0,11,0.1,-3.0
29-nov-2010 15:00,5,69,13,50,2,0,0,2,0.1,250,2.1,1013.2,0,25000,4.9,2,0.0,11,0.4,-3.0
29-nov-2010 16:00,5,72,14,50,2,0,0,2,0.0,250,1.5,1013.5,0,30000,4.9,2,0.0,11,0.0,-2.9
29-nov-2010 17:00,5,77,12,40,2,0,0,2,0.0,250,0.6,1014.2,1,30000,4.9,2,0.0,11,-0.6,-3.0
